ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
2275,Montana,05-27-2020,481,17,444.0,20.0,45.00466888352866,35643.0,66.0,3.5343035343035343,3334.9301725896307,13.721413721413722
2276,Nebraska,05-27-2020,12984,153,,12831.0,671.2131049912945,90421.0,,1.1783733826247689,4674.34998201,
2277,Nevada,05-27-2020,8150,402,401.0,7347.0,264.59698794476645,128559.0,,4.932515337423313,4173.7821071400285,
2278,New Hampshire,05-27-2020,4286,223,2550.0,1513.0,315.2140418074135,64232.0,421.0,5.202986467568829,4723.94501478623,9.822678488100793
2279,New Jersey,05-27-2020,156628,11339,25552.0,119737.0,1763.3939377563415,660325.0,16597.0,7.239446331434992,7434.2588933585075,10.596445080062313
2280,New Mexico,05-27-2020,7252,329,2564.0,4359.0,345.8555752519638,180646.0,1282.0,4.536679536679538,8615.199427325739,17.677881963596253
2281,New York,05-27-2020,364965,29484,64632.0,270849.0,1876.0832528296492,1811544.0,77838.0,8.0785828778102,9312.145987050906,21.32752455714932
2282,North Carolina,05-27-2020,24916,844,14954.0,9118.0,237.56484025108875,364156.0,,3.3873816021833365,3472.092710165174,
2283,North Dakota,05-27-2020,2439,56,1762.0,621.0,320.05269912421824,67340.0,161.0,2.2960229602296023,8836.551356713759,6.601066010660107
2284,Ohio,05-27-2020,33439,2044,,31395.0,286.0699283948294,349725.0,5700.0,6.112622985137116,2991.8898803158504,17.045964293190586
2285,Oklahoma,05-27-2020,6229,322,5135.0,772.0,157.4183889646904,178638.0,941.0,5.169369080109167,4514.513753070215,15.106758709263124
2286,Oregon,05-27-2020,4038,148,1795.0,2095.0,95.7385441529427,116992.0,759.0,3.6651807825656255,2773.8097467907555,18.796433878157504
2287,Pennsylvania,05-27-2020,73557,5265,43038.0,25254.0,574.5747789659872,419407.0,,7.157714425547535,3276.108111013062,
2288,Rhode Island,05-27-2020,14353,655,1175.0,12523.0,1354.8733623382398,138383.0,1624.0,4.563505887270955,13062.874695217211,11.314707726607676
2289,South Carolina,05-27-2020,10623,466,6102.0,4055.0,206.3233654073619,175683.0,1618.0,4.386708086227996,3412.1724376222883,15.231102325143555
2290,South Dakota,05-27-2020,4710,54,3619.0,1037.0,532.4085325532211,38006.0,391.0,1.1464968152866242,4296.118617455992,8.301486199575372
2291,Tennessee,05-27-2020,21285,353,13916.0,7016.0,311.6775176617261,409630.0,1647.0,1.6584449142588678,5998.2363899352995,7.73784355179704
2292,Texas,05-27-2020,58542,1581,37626.0,19335.0,201.89764194438516,855674.0,,2.700625192169724,2951.019146478081,
2293,Utah,05-27-2020,8706,105,5499.0,3102.0,271.5568950061105,200626.0,716.0,1.206064782908339,6257.911051860318,8.224213186308294
2294,Vermont,05-27-2020,971,54,849.0,68.0,155.611717514251,30999.0,,5.561277033985583,4967.876036276281,
2295,Virginia,05-27-2020,40249,1281,5367.0,33601.0,471.54719004198813,277047.0,6826.0,3.182687768640214,3245.813171993408,16.959427563417727
2296,Washington,05-27-2020,20406,1095,,19311.0,267.9748750245079,332791.0,3338.0,5.366068803293148,4370.264953164805,16.357933940997743
2297,West Virginia,05-27-2020,1899,74,1191.0,634.0,105.96228992376184,88461.0,,3.896787783043707,4936.03482303628,
2298,Wisconsin,05-27-2020,16462,539,9846.0,6077.0,282.73399063003546,227067.0,2411.0,3.2742072652168632,3899.863871363763,14.645851050905115
2299,Wyoming,05-27-2020,860,14,607.0,239.0,148.59380156507285,21502.0,82.0,1.627906976744186,3715.190606107205,9.534883720930234
2300,Alabama,05-28-2020,16530,591,9355.0,6584.0,337.12780570180405,200481.0,1765.0,3.5753176043557167,4088.791265269412,10.677555958862676
2301,Alaska,05-28-2020,424,10,366.0,48.0,57.95952402107868,47970.0,,2.358490566037736,6557.354639837604,
2302,Arizona,05-28-2020,17877,860,4452.0,12565.0,245.60647158008754,202914.0,2848.0,4.8106505565810815,2787.7715262181514,15.931084633887114
2303,Arkansas,05-28-2020,6538,125,4583.0,1830.0,216.64760203114585,118902.0,640.0,1.9118996635056595,3940.017310600688,9.788926277148976
2304,California,05-28-2020,103813,3993,,99820.0,262.7364195631311,1790559.0,,3.8463390904799977,4531.658469329857,
2305,Colorado,05-28-2020,25107,1421,3783.0,19903.0,435.9810902948147,163123.0,4196.0,5.659776158043574,2832.6181300896587,16.71247062572191
2306,Connecticut,05-28-2020,41559,3826,7127.0,30606.0,1165.6565095601,235525.0,12538.0,9.206188791838107,6606.060045095948,30.16915710195144
2307,Delaware,05-28-2020,9171,345,5010.0,3816.0,941.8093090317572,56801.0,,3.7618580307491,5833.138214187421,
2308,Florida,05-28-2020,53285,2364,,50921.0,248.09410786620583,951616.0,10056.0,4.4365205967908405,4430.708877755605,18.87210284320165
2309,Georgia,05-28-2020,45266,1973,,43293.0,426.33697461238944,444646.0,7767.0,4.358679803826272,4187.890036970363,17.158573763972964
2310,Hawaii,05-28-2020,647,17,600.0,30.0,45.69622112733354,51839.0,83.0,2.627511591962905,3661.2772906025402,12.828438948995366
2311,Idaho,05-28-2020,2770,82,2185.0,503.0,155.00275591542558,43875.0,234.0,2.96028880866426,2455.142929887833,8.447653429602887
2312,Illinois,05-28-2020,115833,5186,,110647.0,914.0990864691032,829966.0,,4.477135186000536,6549.697947911353,
2313,Indiana,05-28-2020,33068,2068,,31000.0,491.19020043762686,242287.0,5285.0,6.25378008951252,3598.917385189044,15.982218458933108
2314,Iowa,05-28-2020,18586,506,10359.0,7721.0,589.0836019486097,142933.0,,2.722479285483697,4530.263987803757,
2315,Kansas,05-28-2020,9371,214,534.0,8623.0,321.6611734952017,84488.0,822.0,2.2836410201686053,2900.065011873077,8.771742610180342
2316,Kentucky,05-28-2020,9185,409,3124.0,5652.0,205.5880096864744,182101.0,2142.0,4.4529123571039735,4075.9697498003993,23.32063146434404
2317,Louisiana,05-28-2020,38802,2741,28700.0,7361.0,834.6680881105939,393829.0,,7.064068862429773,8471.638020527476,
2318,Maine,05-28-2020,2189,84,1402.0,703.0,162.84633673855018,45669.0,264.0,3.837368661489264,3397.4551633224523,12.06030150753769
2319,Maryland,05-28-2020,49709,2428,3468.0,43813.0,822.2234719667598,274858.0,8392.0,4.884427367277556,4546.353760040227,16.882254722484866
2320,Massachusetts,05-28-2020,94895,6640,,88255.0,1376.7857627337994,562323.0,9618.0,6.997207439801887,8158.473053983437,10.135412824700985
2321,Michigan,05-28-2020,56014,5372,33168.0,17474.0,560.8771608525085,504458.0,,9.590459527975147,5051.21881689104,
2322,Minnesota,05-28-2020,22947,977,16655.0,5315.0,406.88825086459536,225208.0,2880.0,4.25763716389942,3993.310201800401,12.550660217021832
2323,Mississippi,05-28-2020,14372,693,9401.0,4278.0,482.90592977703733,156497.0,2147.0,4.82187586974673,5258.37248067889,14.938769830225437
2324,Missouri,05-28-2020,12981,708,,12273.0,211.50553619529225,171067.0,,5.4541252599953784,2787.2750604976545,
2325,Montana,05-28-2020,485,17,445.0,23.0,45.37892808422329,36793.0,66.0,3.5051546391752577,3442.5296927893346,13.608247422680412
2326,Nebraska,05-28-2020,13249,163,,13086.0,684.9123866319825,92980.0,,1.2302815306815609,4806.63851679687,
2327,Nevada,05-28-2020,8248,406,406.0,7436.0,267.7786449777219,131190.0,,4.9224054316197865,4259.199858708455,
2328,New Hampshire,05-28-2020,4389,232,2691.0,1466.0,322.78918093624304,65596.0,426.0,5.285942128047392,4824.260449463158,9.706083390293916
2329,New Jersey,05-28-2020,157185,11409,25804.0,119972.0,1769.6649137206027,685857.0,16778.0,7.258326176161847,7721.710524093721,10.674046505709832
2330,New Mexico,05-28-2020,7364,335,2638.0,4391.0,351.19697409755395,179543.0,1282.0,4.549158066268332,8562.596186908899,17.409016838674635
2331,New York,05-28-2020,366733,29529,64954.0,272250.0,1885.171563190924,1876789.0,78043.0,8.05190697319303,9647.534453974775,21.280604690605973
2332,North Carolina,05-28-2020,25800,876,14954.0,9970.0,245.99345314167962,375192.0,,3.3953488372093017,3577.316886478026,
2333,North Dakota,05-28-2020,2481,57,1793.0,631.0,325.5640617167632,68254.0,161.0,2.2974607013301087,8956.489104561046,6.48931882305522
2334,Ohio,05-28-2020,33915,2098,,31817.0,290.142098194044,360012.0,5811.0,6.186053368715907,3079.894944863163,17.134011499336573
2335,Oklahoma,05-28-2020,6273,325,5236.0,712.0,158.530350614144,182406.0,975.0,5.1809341622827985,4609.738105232513,15.542802486848398
2336,Oregon,05-28-2020,4086,151,1981.0,1954.0,96.87659519785136,119647.0,768.0,3.695545766030348,2836.758195212267,18.79588839941263
2337,Pennsylvania,05-28-2020,74220,5373,44826.0,24021.0,579.7536617161599,427846.0,,7.239288601455133,3342.027555249423,
2338,Rhode Island,05-28-2020,14494,677,1186.0,12631.0,1368.1832727464953,140365.0,1639.0,4.670898302745964,13249.968613154531,11.30812750103491
2339,South Carolina,05-28-2020,10788,470,6102.0,4216.0,209.5280491400377,182249.0,1618.0,4.35669262143122,3539.6994278571306,14.9981460882462
2340,South Dakota,05-28-2020,4793,54,3698.0,1041.0,541.7906786682778,39026.0,406.0,1.1266430210723972,4411.417280556689,8.470686417692468
2341,Tennessee,05-28-2020,21679,356,14632.0,6691.0,317.4468830344636,415989.0,1689.0,1.6421421652290236,6091.35160416179,7.790949767055676
2342,Texas,05-28-2020,60395,1611,38905.0,19879.0,208.28820479708824,873218.0,,2.6674393575627118,3011.52429201927,
2343,Utah,05-28-2020,8921,106,5623.0,3192.0,278.26315878124416,203507.0,734.0,1.1882076000448378,6347.77498644711,8.227777155027464
2344,Vermont,05-28-2020,974,55,855.0,64.0,156.09249522026832,31152.0,,5.646817248459959,4992.395699283161,
2345,Virginia,05-28-2020,41401,1338,5472.0,34591.0,485.04373313444677,287281.0,6974.0,3.2318059950242746,3365.712149431101,16.845003743870922
2346,Washington,05-28-2020,20764,1106,,19658.0,272.6761886214291,335801.0,3394.0,5.326526680793681,4409.792757429422,16.345598150645348
2347,West Virginia,05-28-2020,1935,74,1211.0,650.0,107.97105371378576,90315.0,,3.8242894056847545,5039.486158222512,
2348,Wisconsin,05-28-2020,16974,550,10384.0,6040.0,291.5275639019696,237693.0,2452.0,3.2402497938022865,4082.364866651988,14.445622717096734
2349,Wyoming,05-28-2020,876,15,624.0,237.0,151.35833740814397,23160.0,82.0,1.7123287671232876,4001.6656328454505,9.360730593607306
2350,Alabama,05-29-2020,17031,610,9355.0,7066.0,347.3456538963959,208883.0,1800.0,3.5817039516176385,4260.14927032123,10.568962480183195
2351,Alaska,05-29-2020,429,10,367.0,52.0,58.64300897415743,49439.0,,2.331002331002331,6758.162519052144,
2352,Arizona,05-29-2020,18472,886,4551.0,13035.0,253.78098914959872,209813.0,2911.0,4.796448679081854,2882.554713969509,15.758986574274578
2353,Arkansas,05-29-2020,6777,132,4583.0,2062.0,224.567268119467,119768.0,667.0,1.9477644975652944,3968.7136739165294,9.842113029364024
2354,California,05-29-2020,106622,4077,,102545.0,269.84561207806513,1835478.0,,3.8237887115229503,4645.342278008504,
2355,Colorado,05-29-2020,25598,1436,3838.0,20324.0,444.50726687245265,168959.0,4254.0,5.609813266661458,2933.959813403497,16.618485819204626
2356,Connecticut,05-29-2020,41762,3868,7127.0,30767.0,1171.3503008313216,241393.0,12538.0,9.262008524495954,6770.647075536976,30.02250850055074
2357,Delaware,05-29-2020,9236,356,5103.0,3777.0,948.4844377076993,57533.0,,3.8544824599393683,5908.310432507261,
2358,Florida,05-29-2020,54497,2413,,52084.0,253.7371604839001,983239.0,10243.0,4.427766666055012,4577.9450600405435,18.79553002917592
2359,Georgia,05-29-2020,45881,1987,,43894.0,432.1293406130659,450271.0,7852.0,4.33076872779582,4240.868994293624,17.11383797214533
2360,Hawaii,05-29-2020,649,17,604.0,28.0,45.837476834064105,52824.0,83.0,2.6194144838212634,3730.845726167337,12.788906009244993
2361,Idaho,05-29-2020,2770,82,2195.0,493.0,155.00275591542558,44761.0,238.0,2.96028880866426,2504.721428711323,8.592057761732853
2362,Illinois,05-29-2020,117455,5270,,112185.0,926.8991410153284,851762.0,,4.486824741390318,6721.701640198358,
2363,Indiana,05-29-2020,33558,2110,,31448.0,498.46863270490763,248713.0,5285.0,6.287621431551343,3694.368825494239,15.748852732582396
2364,Iowa,05-29-2020,18957,524,10753.0,7680.0,600.8424535747226,147320.0,,2.764150445745635,4669.310031156203,
2365,Kansas,05-29-2020,9662,215,547.0,8900.0,331.6497981336718,94949.0,842.0,2.2252121713930864,3259.140621299317,8.714551852618506
2366,Kentucky,05-29-2020,9464,418,3181.0,5865.0,211.83287138517082,221274.0,2180.0,4.416737109044801,4952.7796685209505,23.034657650042266
2367,Louisiana,05-29-2020,38802,2767,28700.0,7335.0,834.6680881105939,355027.0,,7.1310757177465085,7636.96993241688,
2368,Maine,05-29-2020,2226,85,1458.0,683.0,165.5988787482927,45706.0,270.0,3.818508535489668,3400.207705332194,12.129380053908354
2369,Maryland,05-29-2020,50988,2466,3571.0,44951.0,843.3790739834062,284518.0,8479.0,4.836432101670981,4706.137274880576,16.629402996783558
2370,Massachusetts,05-29-2020,95512,6718,,88794.0,1385.7375179960022,571745.0,9725.0,7.033671161738839,8295.172305329428,10.181966663874695
2371,Michigan,05-29-2020,56621,5406,33168.0,18047.0,566.9551491525311,521607.0,,9.547694318362446,5222.934502817053,
2372,Minnesota,05-29-2020,23531,1006,16930.0,5595.0,417.2435364576979,233873.0,2936.0,4.2752114232289316,4146.954978622719,12.47715779184905
2373,Mississippi,05-29-2020,14793,710,9401.0,4682.0,497.0517269128663,166308.0,2208.0,4.799567362941931,5588.026674739739,14.925978503346178
2374,Missouri,05-29-2020,13084,730,,12354.0,213.18376362215574,177850.0,,5.5793335371446044,2897.7936686181897,
2375,Montana,05-29-2020,493,17,448.0,28.0,46.12744648561254,38529.0,67.0,3.4482758620689653,3604.9581858908014,13.590263691683571
2376,Nebraska,05-29-2020,13648,164,,13484.0,705.5388521966411,94803.0,,1.201641266119578,4900.87923540432,
2377,Nevada,05-29-2020,8376,406,428.0,7542.0,271.93427865341886,134416.0,,4.847182425978987,4363.934813691255,
2378,New Hampshire,05-29-2020,4492,238,2730.0,1524.0,330.3643200650726,66862.0,438.0,5.2983081032947466,4917.368470211684,9.750667853962598
2379,New Jersey,05-29-2020,158844,11531,26084.0,121229.0,1788.3427397972796,716411.0,16960.0,7.259323613104682,8065.702264869362,10.677142353504069
2380,New Mexico,05-29-2020,7493,344,2684.0,4465.0,357.34912098220695,183544.0,1317.0,4.590951554784466,8753.408122455385,17.576404644334712
2381,New York,05-29-2020,368284,29646,65289.0,273349.0,1893.144396545188,1944130.0,89194.0,8.049765941501667,9993.697297888033,24.21880939709572
2382,North Carolina,05-29-2020,26885,919,14954.0,11012.0,256.3385266555836,391231.0,,3.418262971917426,3730.2428165144374,
2383,North Dakota,05-29-2020,2520,59,1882.0,579.0,330.68175555269784,69453.0,164.0,2.3412698412698414,9113.825384286318,6.507936507936507
2384,Ohio,05-29-2020,34566,2131,,32435.0,295.71138924297003,369890.0,5947.0,6.1650176473991785,3164.401023175437,17.204767690794426
2385,Oklahoma,05-29-2020,6338,329,5340.0,669.0,160.17302123265497,187398.0,982.0,5.19091195960871,4735.895208734156,15.493846639318395
2386,Oregon,05-29-2020,4131,151,1981.0,1999.0,97.94351805245323,122681.0,771.0,3.655289276204309,2908.6925050092027,18.6637618010167
2387,Pennsylvania,05-29-2020,74984,5464,46370.0,23150.0,585.7214843724673,438309.0,,7.286887869412141,3423.7570427532783,
2388,Rhode Island,05-29-2020,14635,693,1206.0,12736.0,1381.4931831547506,146355.0,1660.0,4.735223778612914,13815.403814186098,11.34267167748548
2389,South Carolina,05-29-2020,11131,483,6459.0,4189.0,216.1899068388728,188257.0,1634.0,4.339232773335729,3656.388760377834,14.679723295301411
2390,South Dakota,05-29-2020,4866,59,3744.0,1063.0,550.0424457333278,40682.0,418.0,1.2124948623099054,4598.608051237821,8.590217838060008
2391,Tennessee,05-29-2020,22063,361,14965.0,6737.0,323.0698178139845,421967.0,1710.0,1.6362235416761093,6178.887812786728,7.7505325658342015
2392,Texas,05-29-2020,60901,1619,40068.0,19214.0,210.0332802441837,893275.0,,2.658412833943613,3080.6961857789393,
2393,Utah,05-29-2020,9264,107,5813.0,3344.0,288.9619888969225,205855.0,753.0,1.1550086355785838,6421.013625256474,8.128238341968911
2394,Vermont,05-29-2020,975,55,859.0,61.0,156.2527544556074,31885.0,,5.641025641025642,5109.865718786709,
2395,Virginia,05-29-2020,42533,1358,5648.0,35527.0,498.30596124266134,298377.0,7172.0,3.192814990713093,3495.710102689713,16.862201114428796
2396,Washington,05-29-2020,21071,1111,,19960.0,276.70776201320234,343091.0,3413.0,5.272649613212471,4505.526210282927,16.197617578662616
2397,West Virginia,05-29-2020,1951,74,1241.0,636.0,108.86383762046307,93377.0,,3.7929267042542287,5210.342678362879,
2398,Wisconsin,05-29-2020,17707,568,10880.0,6259.0,304.11680063698446,251295.0,2499.0,3.2077709380471005,4315.978506583328,14.113062630598069
2399,Wyoming,05-29-2020,891,15,634.0,242.0,153.95008976102315,23269.0,84.0,1.6835016835016836,4020.499033276372,9.427609427609427
2400,Alabama,05-30-2020,17359,618,9355.0,7386.0,354.03518325333437,212201.0,1826.0,3.5601129097298236,4327.8195703405045,10.519039115156405
2401,Alaska,05-30-2020,433,10,368.0,55.0,59.18979693662043,51695.0,,2.3094688221709005,7066.550929881279,
2402,Arizona,05-30-2020,19258,904,4657.0,13697.0,264.579595552348,217047.0,2980.0,4.694153079239796,2981.940361192776,15.474088690414375
2403,Arkansas,05-30-2020,7013,133,5166.0,1714.0,232.38752417320674,126497.0,702.0,1.8964779694852416,4191.690381482694,10.009981462997288
2404,California,05-30-2020,109895,4144,,105751.0,278.12912475210516,1888595.0,,3.7708721961872698,4779.774096739634,
2405,Colorado,05-30-2020,26084,1443,3859.0,20782.0,452.94661884135684,175741.0,4307.0,5.532126974390431,3051.728712689729,16.512038030976846
2406,Connecticut,05-30-2020,42022,3912,7127.0,30983.0,1178.6428413757433,246935.0,12538.0,9.309409357003474,6926.0903820646145,29.836752177430874
2407,Delaware,05-30-2020,9422,361,5205.0,3856.0,967.5855751496256,59329.0,,3.831458289110592,6092.749372537905,
2408,Florida,05-30-2020,55424,2447,,52977.0,258.05325765931485,994968.0,10375.0,4.415054849884528,4632.555096470359,18.719327367205548
2409,Georgia,05-30-2020,46331,2004,,44327.0,436.3676571989268,454838.0,7921.0,4.325397681897649,4283.883198399461,17.09654443029505
2410,Hawaii,05-30-2020,651,17,605.0,29.0,45.97873254079465,54014.0,83.0,2.6113671274961603,3814.892871672016,12.749615975422428
2411,Idaho,05-30-2020,2803,82,2225.0,496.0,156.84935914474292,45424.0,240.0,2.9254370317516947,2541.8213663185165,8.56225472707813
2412,Illinois,05-30-2020,118917,5330,,113587.0,938.4365514632823,877105.0,,4.482117779627806,6921.6965738389135,
2413,Indiana,05-30-2020,34211,2125,,32086.0,508.1682577468142,256395.0,5285.0,6.211452456812136,3808.476818713117,15.448247639648066
2414,Iowa,05-30-2020,19244,531,11019.0,7694.0,609.9389237005835,150423.0,,2.7593016004988566,4767.659671576225,
2415,Kansas,05-30-2020,9690,215,547.0,8928.0,332.610902909882,94949.0,842.0,2.2187822497420018,3259.140621299317,8.68937048503612
2416,Kentucky,05-30-2020,9704,431,3231.0,6042.0,217.20479542706013,208195.0,2266.0,4.441467436108821,4660.032191254822,23.351195383347072
2417,Louisiana,05-30-2020,39577,2786,28700.0,8091.0,851.3390784792787,368819.0,,7.039442100209718,7933.649028113526,
2418,Maine,05-30-2020,2282,89,1505.0,688.0,169.7648882765516,49566.0,272.0,3.9000876424189306,3687.3647906728997,11.919368974583698
