ForecastID,Province_State,Date,Confirmed,Deaths
2833,North Dakota,06-07-2020,2861,72
2834,Ohio,06-07-2020,38476,2379
2835,Oklahoma,06-07-2020,7150,348
2836,Oregon,06-07-2020,4662,163
2837,Pennsylvania,06-07-2020,79908,5943
2838,Rhode Island,06-07-2020,15441,772
2839,South Carolina,06-07-2020,14286,546
2840,South Dakota,06-07-2020,5438,65
2841,Tennessee,06-07-2020,26493,418
2842,Texas,06-07-2020,75401,1844
2843,Utah,06-07-2020,12066,121
2844,Vermont,06-07-2020,1063,55
2845,Virginia,06-07-2020,50681,1472
2846,Washington,06-07-2020,23729,1157
2847,West Virginia,06-07-2020,2144,84
2848,Wisconsin,06-07-2020,20835,647
2849,Wyoming,06-07-2020,947,17
2850,Alabama,06-08-2020,21268,718
2851,Alaska,06-08-2020,562,10
2852,Arizona,06-08-2020,27678,1053
2853,Arkansas,06-08-2020,9740,155
2854,California,06-08-2020,133816,4657
2855,Colorado,06-08-2020,28183,1543
2856,Connecticut,06-08-2020,44092,4084
2857,Delaware,06-08-2020,9972,398
2858,Florida,06-08-2020,64904,2712
2859,Georgia,06-08-2020,52497,2208
2860,Hawaii,06-08-2020,676,17
2861,Idaho,06-08-2020,3189,83
2862,Illinois,06-08-2020,128415,5924
2863,Indiana,06-08-2020,37623,2316
2864,Iowa,06-08-2020,22007,617
2865,Kansas,06-08-2020,10544,236
2866,Kentucky,06-08-2020,11476,472
2867,Louisiana,06-08-2020,43050,2944
2868,Maine,06-08-2020,2588,99
2869,Maryland,06-08-2020,58404,2776
2870,Massachusetts,06-08-2020,103626,7353
2871,Michigan,06-08-2020,64944,5916
2872,Minnesota,06-08-2020,28224,1208
2873,Mississippi,06-08-2020,17768,837
2874,Missouri,06-08-2020,15158,823
2875,Montana,06-08-2020,548,18
2876,Nebraska,06-08-2020,15786,188
2877,Nevada,06-08-2020,9816,442
2878,New Hampshire,06-08-2020,5079,286
2879,New Jersey,06-08-2020,164497,12214
2880,New Mexico,06-08-2020,9062,400
2881,New York,06-08-2020,378799,30417
2882,North Carolina,06-08-2020,36517,1041
2883,North Dakota,06-08-2020,2880,72
2884,Ohio,06-08-2020,38837,2406
2885,Oklahoma,06-08-2020,7205,348
2886,Oregon,06-08-2020,4922,164
2887,Pennsylvania,06-08-2020,80339,5953
2888,Rhode Island,06-08-2020,15642,799
2889,South Carolina,06-08-2020,14800,557
2890,South Dakota,06-08-2020,5471,65
2891,Tennessee,06-08-2020,27005,421
2892,Texas,06-08-2020,76406,1851
2893,Utah,06-08-2020,12322,124
2894,Vermont,06-08-2020,1075,55
2895,Virginia,06-08-2020,51251,1477
2896,Washington,06-08-2020,24041,1161
2897,West Virginia,06-08-2020,2161,84
2898,Wisconsin,06-08-2020,21038,646
2899,Wyoming,06-08-2020,960,17
2900,Alabama,06-09-2020,21834,729
2901,Alaska,06-09-2020,572,11
2902,Arizona,06-09-2020,28296,1076
2903,Arkansas,06-09-2020,10080,161
2904,California,06-09-2020,136641,4745
2905,Colorado,06-09-2020,28347,1553
2906,Connecticut,06-09-2020,44179,4097
2907,Delaware,06-09-2020,10020,410
2908,Florida,06-09-2020,66000,2765
2909,Georgia,06-09-2020,53249,2285
2910,Hawaii,06-09-2020,682,17
2911,Idaho,06-09-2020,3221,85
2912,Illinois,06-09-2020,129212,6018
2913,Indiana,06-09-2020,38033,2339
2914,Iowa,06-09-2020,22237,626
2915,Kansas,06-09-2020,10609,237
2916,Kentucky,06-09-2020,11707,477
2917,Louisiana,06-09-2020,43612,2957
2918,Maine,06-09-2020,2606,100
2919,Maryland,06-09-2020,58904,2811
2920,Massachusetts,06-09-2020,103889,7408
2921,Michigan,06-09-2020,64998,5948
2922,Minnesota,06-09-2020,28523,1228
2923,Mississippi,06-09-2020,18123,847
2924,Missouri,06-09-2020,15352,845
2925,Montana,06-09-2020,554,18
2926,Nebraska,06-09-2020,15918,189
2927,Nevada,06-09-2020,10045,446
2928,New Hampshire,06-09-2020,5079,286
2929,New Jersey,06-09-2020,164796,12303
2930,New Mexico,06-09-2020,9105,404
2931,New York,06-09-2020,379482,30458
2932,North Carolina,06-09-2020,37227,1068
2933,North Dakota,06-09-2020,2901,72
2934,Ohio,06-09-2020,39162,2423
2935,Oklahoma,06-09-2020,7363,354
2936,Oregon,06-09-2020,4988,169
2937,Pennsylvania,06-09-2020,80870,6014
2938,Rhode Island,06-09-2020,15691,808
2939,South Carolina,06-09-2020,15228,568
2940,South Dakota,06-09-2020,5523,68
2941,Tennessee,06-09-2020,27575,435
2942,Texas,06-09-2020,78197,1869
2943,Utah,06-09-2020,12559,127
2944,Vermont,06-09-2020,1084,55
2945,Virginia,06-09-2020,51738,1496
2946,Washington,06-09-2020,24354,1176
2947,West Virginia,06-09-2020,2169,84
2948,Wisconsin,06-09-2020,21308,661
2949,Wyoming,06-09-2020,970,17
2950,Alabama,06-10-2020,22659,744
2951,Alaska,06-10-2020,592,11
2952,Arizona,06-10-2020,29852,1101
2953,Arkansas,06-10-2020,10368,165
2954,California,06-10-2020,139715,4854
2955,Colorado,06-10-2020,28499,1572
2956,Connecticut,06-10-2020,44347,4120
2957,Delaware,06-10-2020,10056,413
2958,Florida,06-10-2020,67371,2801
2959,Georgia,06-10-2020,53980,2329
2960,Hawaii,06-10-2020,685,17
2961,Idaho,06-10-2020,3260,85
2962,Illinois,06-10-2020,129837,6095
2963,Indiana,06-10-2020,38337,2355
2964,Iowa,06-10-2020,22626,631
2965,Kansas,06-10-2020,10750,240
2966,Kentucky,06-10-2020,11883,484
2967,Louisiana,06-10-2020,44030,2968
2968,Maine,06-10-2020,2637,100
2969,Maryland,06-10-2020,59465,2844
2970,Massachusetts,06-10-2020,104156,7454
2971,Michigan,06-10-2020,65182,5955
2972,Minnesota,06-10-2020,28869,1267
2973,Mississippi,06-10-2020,18483,868
2974,Missouri,06-10-2020,15512,851
2975,Montana,06-10-2020,561,18
2976,Nebraska,06-10-2020,16058,191
2977,Nevada,06-10-2020,10218,449
2978,New Hampshire,06-10-2020,5178,301
2979,New Jersey,06-10-2020,165346,12377
2980,New Mexico,06-10-2020,9250,410
2981,New York,06-10-2020,380156,30542
2982,North Carolina,06-10-2020,38473,1090
2983,North Dakota,06-10-2020,2941,73
2984,Ohio,06-10-2020,39575,2459
2985,Oklahoma,06-10-2020,7483,356
2986,Oregon,06-10-2020,5060,169
2987,Pennsylvania,06-10-2020,81316,6062
2988,Rhode Island,06-10-2020,15756,812
2989,South Carolina,06-10-2020,15759,575
2990,South Dakota,06-10-2020,5604,69
2991,Tennessee,06-10-2020,27930,437
2992,Texas,06-10-2020,80761,1907
2993,Utah,06-10-2020,12864,128
2994,Vermont,06-10-2020,1095,55
2995,Virginia,06-10-2020,52177,1514
2996,Washington,06-10-2020,24354,1176
2997,West Virginia,06-10-2020,2194,85
2998,Wisconsin,06-10-2020,21593,671
2999,Wyoming,06-10-2020,980,18
3000,Alabama,06-11-2020,23370,755
3001,Alaska,06-11-2020,609,11
3002,Arizona,06-11-2020,31267,1135
3003,Arkansas,06-11-2020,10816,171
3004,California,06-11-2020,143377,4934
3005,Colorado,06-11-2020,28647,1582
3006,Connecticut,06-11-2020,44461,4146
3007,Delaware,06-11-2020,10106,414
3008,Florida,06-11-2020,69069,2848
3009,Georgia,06-11-2020,54973,2375
3010,Hawaii,06-11-2020,692,17
3011,Idaho,06-11-2020,3260,85
3012,Illinois,06-11-2020,130603,6185
3013,Indiana,06-11-2020,38748,2380
3014,Iowa,06-11-2020,22973,640
3015,Kansas,06-11-2020,10823,243
3016,Kentucky,06-11-2020,11945,493
3017,Louisiana,06-11-2020,44472,2987
3018,Maine,06-11-2020,2667,100
3019,Maryland,06-11-2020,60197,2875
3020,Massachusetts,06-11-2020,104667,7492
3021,Michigan,06-11-2020,65449,5985
3022,Minnesota,06-11-2020,29316,1280
3023,Mississippi,06-11-2020,18483,868
3024,Missouri,06-11-2020,15699,862
3025,Montana,06-11-2020,563,18
3026,Nebraska,06-11-2020,16315,212
3027,Nevada,06-11-2020,10473,459
3028,New Hampshire,06-11-2020,5209,308
3029,New Jersey,06-11-2020,165816,12443
3030,New Mexico,06-11-2020,9367,420
3031,New York,06-11-2020,380892,30580
3032,North Carolina,06-11-2020,39584,1106
3033,North Dakota,06-11-2020,2980,74
3034,Ohio,06-11-2020,40004,2492
3035,Oklahoma,06-11-2020,7626,358
3036,Oregon,06-11-2020,5237,171
3037,Pennsylvania,06-11-2020,81848,6113
3038,Rhode Island,06-11-2020,15862,823
3039,South Carolina,06-11-2020,16441,588
3040,South Dakota,06-11-2020,5665,73
3041,Tennessee,06-11-2020,28340,441
3042,Texas,06-11-2020,82644,1932
3043,Utah,06-11-2020,13252,131
3044,Vermont,06-11-2020,1110,55
3045,Virginia,06-11-2020,52647,1520
3046,Washington,06-11-2020,24779,1194
3047,West Virginia,06-11-2020,2217,86
3048,Wisconsin,06-11-2020,21926,682
3049,Wyoming,06-11-2020,1009,18
3050,Alabama,06-12-2020,24405,769
3051,Alaska,06-12-2020,624,12
3052,Arizona,06-12-2020,33039,1156
3053,Arkansas,06-12-2020,11547,176
3054,California,06-12-2020,146659,4978
3055,Colorado,06-12-2020,28822,1582
3056,Connecticut,06-12-2020,44689,4159
3057,Delaware,06-12-2020,10173,414
3058,Florida,06-12-2020,70971,2877
3059,Georgia,06-12-2020,55783,2418
3060,Hawaii,06-12-2020,706,17
3061,Idaho,06-12-2020,3353,87
3062,Illinois,06-12-2020,131198,6260
3063,Indiana,06-12-2020,39146,2396
3064,Iowa,06-12-2020,23350,644
3065,Kansas,06-12-2020,10973,243
3066,Kentucky,06-12-2020,12166,497
3067,Louisiana,06-12-2020,44995,2996
3068,Maine,06-12-2020,2721,100
3069,Maryland,06-12-2020,60613,2900
3070,Massachusetts,06-12-2020,105059,7538
3071,Michigan,06-12-2020,65672,5990
3072,Minnesota,06-12-2020,29795,1305
3073,Mississippi,06-12-2020,19091,881
3074,Missouri,06-12-2020,15997,881
3075,Montana,06-12-2020,573,18
3076,Nebraska,06-12-2020,16522,215
3077,Nevada,06-12-2020,10704,461
3078,New Hampshire,06-12-2020,5251,315
3079,New Jersey,06-12-2020,166164,12489
3080,New Mexico,06-12-2020,9526,420
3081,New York,06-12-2020,381714,30758
3082,North Carolina,06-12-2020,41417,1121
3083,North Dakota,06-12-2020,3016,74
3084,Ohio,06-12-2020,40424,2510
3085,Oklahoma,06-12-2020,7849,360
3086,Oregon,06-12-2020,5377,173
3087,Pennsylvania,06-12-2020,82481,6162
3088,Rhode Island,06-12-2020,15947,833
3089,South Carolina,06-12-2020,17170,593
3090,South Dakota,06-12-2020,5742,74
3091,Tennessee,06-12-2020,29118,466
3092,Texas,06-12-2020,84918,1959
3093,Utah,06-12-2020,13577,139
3094,Vermont,06-12-2020,1119,55
3095,Virginia,06-12-2020,53211,1534
3096,Washington,06-12-2020,25171,1204
3097,West Virginia,06-12-2020,2249,88
3098,Wisconsin,06-12-2020,22246,689
3099,Wyoming,06-12-2020,1027,18
3100,Alabama,06-13-2020,25364,773
3101,Alaska,06-13-2020,653,12
3102,Arizona,06-13-2020,34660,1189
3103,Arkansas,06-13-2020,12095,177
3104,California,06-13-2020,150018,5076
3105,Colorado,06-13-2020,29017,1597
3106,Connecticut,06-13-2020,44994,4186
3107,Delaware,06-13-2020,10229,419
3108,Florida,06-13-2020,73552,2925
3109,Georgia,06-13-2020,56804,2447
3110,Hawaii,06-13-2020,723,17
3111,Idaho,06-13-2020,3353,87
3112,Illinois,06-13-2020,131871,6289
3113,Indiana,06-13-2020,39543,2413
3114,Iowa,06-13-2020,23717,650
3115,Kansas,06-13-2020,11020,245
3116,Kentucky,06-13-2020,12445,499
3117,Louisiana,06-13-2020,46283,3004
3118,Maine,06-13-2020,2757,100
3119,Maryland,06-13-2020,61305,2926
3120,Massachusetts,06-13-2020,105395,7576
3121,Michigan,06-13-2020,65836,6013
3122,Minnesota,06-13-2020,30172,1314
3123,Mississippi,06-13-2020,19348,889
3124,Missouri,06-13-2020,16232,885
3125,Montana,06-13-2020,588,18
3126,Nebraska,06-13-2020,16640,215
3127,Nevada,06-13-2020,10997,462
3128,New Hampshire,06-13-2020,5299,318
3129,New Jersey,06-13-2020,166605,12621
3130,New Mexico,06-13-2020,9621,431
3131,New York,06-13-2020,382630,30795
3132,North Carolina,06-13-2020,42845,1127
3133,North Dakota,06-13-2020,3058,74
3134,Ohio,06-13-2020,40851,2556
3135,Oklahoma,06-13-2020,8073,359
3136,Oregon,06-13-2020,5377,173
3137,Pennsylvania,06-13-2020,82944,6211
3138,Rhode Island,06-13-2020,15947,833
3139,South Carolina,06-13-2020,17955,599
3140,South Dakota,06-13-2020,5833,75
3141,Tennessee,06-13-2020,29549,472
3142,Texas,06-13-2020,86978,1974
3143,Utah,06-13-2020,13981,139
3144,Vermont,06-13-2020,1125,55
3145,Virginia,06-13-2020,53869,1541
3146,Washington,06-13-2020,25538,1213
3147,West Virginia,06-13-2020,2274,88
3148,Wisconsin,06-13-2020,22518,691
3149,Wyoming,06-13-2020,1050,18
3150,Alabama,06-14-2020,26182,773
3151,Alaska,06-14-2020,660,12
3152,Arizona,06-14-2020,35706,1191
3153,Arkansas,06-14-2020,12501,179
3154,California,06-14-2020,152300,5099
3155,Colorado,06-14-2020,29130,1598
3156,Connecticut,06-14-2020,45088,4201
3157,Delaware,06-14-2020,10264,422
3158,Florida,06-14-2020,75568,2931
3159,Georgia,06-14-2020,57681,2451
3160,Hawaii,06-14-2020,728,17
3161,Idaho,06-14-2020,3399,87
3162,Illinois,06-14-2020,132543,6308
3163,Indiana,06-14-2020,39909,2422
3164,Iowa,06-14-2020,23926,652
3165,Kansas,06-14-2020,11101,245
3166,Kentucky,06-14-2020,12445,499
3167,Louisiana,06-14-2020,46619,3014
3168,Maine,06-14-2020,2793,100
3169,Maryland,06-14-2020,61701,2939
3170,Massachusetts,06-14-2020,105603,7624
3171,Michigan,06-14-2020,66054,6016
3172,Minnesota,06-14-2020,30471,1329
3173,Mississippi,06-14-2020,19516,891
3174,Missouri,06-14-2020,16262,885
3175,Montana,06-14-2020,601,19
3176,Nebraska,06-14-2020,16730,215
3177,Nevada,06-14-2020,11201,463
3178,New Hampshire,06-14-2020,5318,320
3179,New Jersey,06-14-2020,166881,12659
3180,New Mexico,06-14-2020,9723,435
3181,New York,06-14-2020,383324,30825
3182,North Carolina,06-14-2020,44264,1132
3183,North Dakota,06-14-2020,3080,74
3184,Ohio,06-14-2020,41148,2559
3185,Oklahoma,06-14-2020,8231,359
3186,Oregon,06-14-2020,5377,173
3187,Pennsylvania,06-14-2020,83203,6215
3188,Rhode Island,06-14-2020,15947,833
3189,South Carolina,06-14-2020,18795,600
3190,South Dakota,06-14-2020,5898,75
3191,Tennessee,06-14-2020,30343,474
3192,Texas,06-14-2020,88534,1987
3193,Utah,06-14-2020,14313,139
3194,Vermont,06-14-2020,1127,55
3195,Virginia,06-14-2020,54506,1546
3196,Washington,06-14-2020,25834,1217
3197,West Virginia,06-14-2020,2290,88
3198,Wisconsin,06-14-2020,22758,692
3199,Wyoming,06-14-2020,1060,18
3200,Alabama,06-15-2020,26485,774
3201,Alaska,06-15-2020,663,12
3202,Arizona,06-15-2020,36844,1203
3203,Arkansas,06-15-2020,12917,182
3204,California,06-15-2020,155726,5114
3205,Colorado,06-15-2020,29299,1605
3206,Connecticut,06-15-2020,45235,4204
3207,Delaware,06-15-2020,10340,423
3208,Florida,06-15-2020,77326,2938
3209,Georgia,06-15-2020,58414,2494
3210,Hawaii,06-15-2020,736,17
3211,Idaho,06-15-2020,3399,87
3212,Illinois,06-15-2020,133016,6326
3213,Indiana,06-15-2020,40430,2433
3214,Iowa,06-15-2020,24082,658
3215,Kansas,06-15-2020,11319,246
3216,Kentucky,06-15-2020,12647,505
3217,Louisiana,06-15-2020,47172,3018
3218,Maine,06-15-2020,2810,101
3219,Maryland,06-15-2020,62032,2947
3220,Massachusetts,06-15-2020,105690,7647
3221,Michigan,06-15-2020,66085,6018
3222,Minnesota,06-15-2020,30693,1335
3223,Mississippi,06-15-2020,19799,895
3224,Missouri,06-15-2020,16611,887
3225,Montana,06-15-2020,609,19
3226,Nebraska,06-15-2020,16851,220
3227,Nevada,06-15-2020,11315,465
3228,New Hampshire,06-15-2020,5345,320
3229,New Jersey,06-15-2020,167103,12708
3230,New Mexico,06-15-2020,9845,440
3231,New York,06-15-2020,383944,30856
3232,North Carolina,06-15-2020,45114,1140
3233,North Dakota,06-15-2020,3101,74
3234,Ohio,06-15-2020,41576,2575
3235,Oklahoma,06-15-2020,8417,359
3236,Oregon,06-15-2020,5820,180
3237,Pennsylvania,06-15-2020,83589,6243
3238,Rhode Island,06-15-2020,16093,851
3239,South Carolina,06-15-2020,19378,602
3240,South Dakota,06-15-2020,5928,75
3241,Tennessee,06-15-2020,31004,482
3242,Texas,06-15-2020,90180,2005
3243,Utah,06-15-2020,14608,143
3244,Vermont,06-15-2020,1128,55
3245,Virginia,06-15-2020,54886,1552
3246,Washington,06-15-2020,26158,1220
3247,West Virginia,06-15-2020,2322,88
3248,Wisconsin,06-15-2020,22932,694
3249,Wyoming,06-15-2020,1079,18
3250,Alabama,06-16-2020,27034,785
3251,Alaska,06-16-2020,675,12
3252,Arizona,06-16-2020,39185,1228
3253,Arkansas,06-16-2020,13191,188
3254,California,06-16-2020,158961,5200
3255,Colorado,06-16-2020,29442,1617
3256,Connecticut,06-16-2020,45349,4210
3257,Delaware,06-16-2020,10403,424
3258,Florida,06-16-2020,80109,2993
3259,Georgia,06-16-2020,59078,2529
3260,Hawaii,06-16-2020,736,17
3261,Idaho,06-16-2020,3462,88
3262,Illinois,06-16-2020,133639,6398
3263,Indiana,06-16-2020,40786,2447
3264,Iowa,06-16-2020,24179,665
3265,Kansas,06-16-2020,11411,246
3266,Kentucky,06-16-2020,12647,505
3267,Louisiana,06-16-2020,47706,3042
3268,Maine,06-16-2020,2819,101
3269,Maryland,06-16-2020,62409,2982
3270,Massachusetts,06-16-2020,105885,7664
3271,Michigan,06-16-2020,66269,6034
3272,Minnesota,06-16-2020,30882,1344
3273,Mississippi,06-16-2020,20152,915
3274,Missouri,06-16-2020,16857,891
3275,Montana,06-16-2020,614,19
3276,Nebraska,06-16-2020,17038,231
3277,Nevada,06-16-2020,11683,467
3278,New Hampshire,06-16-2020,5364,326
3279,New Jersey,06-16-2020,167426,12792
3280,New Mexico,06-16-2020,9933,447
3281,New York,06-16-2020,384575,30909
3282,North Carolina,06-16-2020,45907,1169
3283,North Dakota,06-16-2020,3124,74
3284,Ohio,06-16-2020,42010,2599
3285,Oklahoma,06-16-2020,8645,363
3286,Oregon,06-16-2020,6098,182
3287,Pennsylvania,06-16-2020,83978,6276
3288,Rhode Island,06-16-2020,16164,865
3289,South Carolina,06-16-2020,19990,607
3290,South Dakota,06-16-2020,5966,77
3291,Tennessee,06-16-2020,31751,493
3292,Texas,06-16-2020,93584,2053
3293,Utah,06-16-2020,14937,145
3294,Vermont,06-16-2020,1131,55
3295,Virginia,06-16-2020,55331,1570
3296,Washington,06-16-2020,26531,1231
3297,West Virginia,06-16-2020,2341,88
3298,Wisconsin,06-16-2020,23198,703
3299,Wyoming,06-16-2020,1089,18
3300,Alabama,06-17-2020,27941,790
3301,Alaska,06-17-2020,695,12
3302,Arizona,06-17-2020,40937,1249
3303,Arkansas,06-17-2020,13606,197
3304,California,06-17-2020,162798,5271
3305,Colorado,06-17-2020,29671,1631
3306,Connecticut,06-17-2020,45429,4219
3307,Delaware,06-17-2020,10444,426
3308,Florida,06-17-2020,82719,3018
3309,Georgia,06-17-2020,60030,2575
3310,Hawaii,06-17-2020,744,17
3311,Idaho,06-17-2020,3632,88
3312,Illinois,06-17-2020,134185,6485
3313,Indiana,06-17-2020,41013,2475
3314,Iowa,06-17-2020,24460,675
3315,Kansas,06-17-2020,11644,247
3316,Kentucky,06-17-2020,12995,518
3317,Louisiana,06-17-2020,48634,3062
3318,Maine,06-17-2020,2836,102
3319,Maryland,06-17-2020,62969,2996
3320,Massachusetts,06-17-2020,106151,7733
3321,Michigan,06-17-2020,66497,6036
3322,Minnesota,06-17-2020,31296,1357
3323,Mississippi,06-17-2020,20641,938
3324,Missouri,06-17-2020,17069,909
3325,Montana,06-17-2020,630,20
3326,Nebraska,06-17-2020,17231,234
3327,Nevada,06-17-2020,11854,473
3328,New Hampshire,06-17-2020,5436,330
3329,New Jersey,06-17-2020,167703,12835
3330,New Mexico,06-17-2020,10065,452
3331,New York,06-17-2020,385142,30939
3332,North Carolina,06-17-2020,46934,1181
3333,North Dakota,06-17-2020,3166,74
3334,Ohio,06-17-2020,42422,2611
3335,Oklahoma,06-17-2020,8904,364
3336,Oregon,06-17-2020,6218,183
3337,Pennsylvania,06-17-2020,84289,6319
3338,Rhode Island,06-17-2020,16213,876
3339,South Carolina,06-17-2020,20556,617
3340,South Dakota,06-17-2020,6050,78
3341,Tennessee,06-17-2020,32114,498
3342,Texas,06-17-2020,97842,2092
3343,Utah,06-17-2020,15344,149
3344,Vermont,06-17-2020,1130,55
3345,Virginia,06-17-2020,55775,1583
3346,Washington,06-17-2020,26784,1226
3347,West Virginia,06-17-2020,2376,88
3348,Wisconsin,06-17-2020,23456,713
3349,Wyoming,06-17-2020,1114,18
3350,Alabama,06-18-2020,28676,810
3351,Alaska,06-18-2020,707,12
3352,Arizona,06-18-2020,43445,1283
3353,Arkansas,06-18-2020,13928,208
3354,California,06-18-2020,167086,5355
3355,Colorado,06-18-2020,29901,1638
3356,Connecticut,06-18-2020,45440,4226
3357,Delaware,06-18-2020,10499,431
3358,Florida,06-18-2020,85926,3061
3359,Georgia,06-18-2020,60912,2605
3360,Hawaii,06-18-2020,762,17
3361,Idaho,06-18-2020,3743,89
3362,Illinois,06-18-2020,134778,6537
3363,Indiana,06-18-2020,41438,2491
3364,Iowa,06-18-2020,24861,680
3365,Kansas,06-18-2020,11753,251
3366,Kentucky,06-18-2020,13197,520
3367,Louisiana,06-18-2020,48634,3062
3368,Maine,06-18-2020,2878,102
3369,Maryland,06-18-2020,63229,3016
3370,Massachusetts,06-18-2020,106422,7769
3371,Michigan,06-18-2020,66798,6061
3372,Minnesota,06-18-2020,31675,1376
3373,Mississippi,06-18-2020,20641,938
3374,Missouri,06-18-2020,17371,945
3375,Montana,06-18-2020,655,20
3376,Nebraska,06-18-2020,17414,239
3377,Nevada,06-18-2020,12169,475
3378,New Hampshire,06-18-2020,5450,331
3379,New Jersey,06-18-2020,168107,12869
3380,New Mexico,06-18-2020,10153,456
3381,New York,06-18-2020,385760,30974
3382,North Carolina,06-18-2020,48167,1188
3383,North Dakota,06-18-2020,3193,75
3384,Ohio,06-18-2020,43122,2633
3385,Oklahoma,06-18-2020,9355,366
3386,Oregon,06-18-2020,6366,187
3387,Pennsylvania,06-18-2020,84683,6361
3388,Rhode Island,06-18-2020,16269,885
3389,South Carolina,06-18-2020,21533,621
3390,South Dakota,06-18-2020,6109,78
3391,Tennessee,06-18-2020,32770,508
3392,Texas,06-18-2020,101334,2131
3393,Utah,06-18-2020,15839,152
3394,Vermont,06-18-2020,1135,56
3395,Virginia,06-18-2020,56238,1586
3396,Washington,06-18-2020,27192,1245
3397,West Virginia,06-18-2020,2418,88
3398,Wisconsin,06-18-2020,23876,719
3399,Wyoming,06-18-2020,1144,18
3400,Alabama,06-19-2020,29225,822
3401,Alaska,06-19-2020,720,12
3402,Arizona,06-19-2020,46910,1321
3403,Arkansas,06-19-2020,14631,214
3404,California,06-19-2020,170862,5426
3405,Colorado,06-19-2020,30187,1643
3406,Connecticut,06-19-2020,45557,4238
3407,Delaware,06-19-2020,10611,433
3408,Florida,06-19-2020,89748,3104
3409,Georgia,06-19-2020,62009,2636
3410,Hawaii,06-19-2020,789,17
3411,Idaho,06-19-2020,3871,89
3412,Illinois,06-19-2020,135470,6580
3413,Indiana,06-19-2020,41746,2516
3414,Iowa,06-19-2020,25274,681
3415,Kansas,06-19-2020,12021,254
3416,Kentucky,06-19-2020,13454,522
3417,Louisiana,06-19-2020,48515,3084
3418,Maine,06-19-2020,2913,102
3419,Maryland,06-19-2020,63548,3030
3420,Massachusetts,06-19-2020,106650,7799
3421,Michigan,06-19-2020,67097,6067
3422,Minnesota,06-19-2020,32031,1393
3423,Mississippi,06-19-2020,20641,938
3424,Missouri,06-19-2020,17667,958
3425,Montana,06-19-2020,666,20
3426,Nebraska,06-19-2020,17588,244
3427,Nevada,06-19-2020,12524,479
3428,New Hampshire,06-19-2020,5486,337
3429,New Jersey,06-19-2020,168496,12902
